"","date","daily.returns"
"200",2015-04-04,0.00456039876975289
"201",2015-04-05,0.00453969594594605
"202",2015-04-06,0.00451918024172371
"203",2015-04-07,-0.00549278091650973
"204",2015-04-08,-0.00575982326021796
"205",2015-04-09,-0.00753908419966665
"206",2015-04-10,0.00935550935550933
"207",2015-04-11,-0.00145237529377584
"208",2015-04-12,-0.00145448775585777
"209",2015-04-13,-0.00145660637199074
"210",2015-04-14,-0.00771801400381922
"211",2015-04-15,0.00673562665383698
"212",2015-04-16,-0.00278773397052967
"213",2015-04-17,0.00407348242811501
"214",2015-04-18,-0.0023334128814998
"215",2015-04-19,-0.00233887043189351
"216",2015-04-20,-0.00234435357114315
"217",2015-04-21,0.00785067692061192
"218",2015-04-22,-0.0114458310150225
"219",2015-04-23,0.00586958269679183
"220",2015-04-24,-0.0172661870503596
"221",2015-04-25,0.00780868716447047
"222",2015-04-26,0.0077481840193705
"223",2015-04-27,0.00768861124459397
"224",2015-04-28,0.00969639167064074
"225",2015-04-29,-0.00110201511335017
"226",2015-04-30,-0.0212765957446809
"227",2015-05-01,-0.00555555555555565
"228",2015-05-02,0.00348149947372689
"229",2015-05-03,0.0034694206874295
"230",2015-05-04,0.00345742542413752
"231",2015-05-05,0.00737179487179485
"232",2015-05-06,-0.00119312758510981
"233",2015-05-07,-0.00653022218682808
"234",2015-05-08,0.00320641282565126
"235",2015-05-09,-0.00138500466107339
"236",2015-05-10,-0.00138692555943776
"237",2015-05-11,-0.00138885179348847
"238",2015-05-12,0.00778303779186396
"239",2015-05-13,0.0200636942675159
"240",2015-05-14,0.00530752419606606
"241",2015-05-15,-7.76397515527272e-05
"242",2015-05-16,0.000595284312964184
"243",2015-05-17,0.000594930160372487
"244",2015-05-18,0.000594576428922355
"245",2015-05-19,-0.0153464579135018
"246",2015-05-20,0.00165302267002509
"247",2015-05-21,-0.00424361493123782
"248",2015-05-22,0.00126272590955745
"249",2015-05-23,-0.0253409001339954
"250",2015-05-24,-0.0259997573895112
"251",2015-05-25,0.00249086682165389
"252",2015-05-26,0.0362762961735961
"253",2015-05-27,-0.0012787723785167
"254",2015-05-28,0.00152048655569792
"255",2015-05-29,0.000159808230123959
"256",2015-05-30,-7.98913477669805e-05
"257",2015-05-31,-7.98977309045545e-05
"258",2015-06-01,-7.99041150618685e-05
"259",2015-06-02,0.00591337701773997
"260",2015-06-03,-0.00627581823959311
"261",2015-06-04,-0.00783435926133202
"262",2015-06-05,-0.00282007896221093
"263",2015-06-06,0.00145442792501616
"264",2015-06-07,0.00145231563659842
"265",2015-06-08,0.00145020947470176
"266",2015-06-09,0.0038616251005632
"267",2015-06-10,0.00945664369289956
"268",2015-06-11,-0.00476341695776439
"269",2015-06-12,-0.00127632418634327
"270",2015-06-13,0.00127795527156538
"271",2015-06-14,0.00127632418634338
"272",2015-06-15,0.00127469725940088
"273",2015-06-16,-0.005092297899427
"274",2015-06-17,-0.00199936020473446
"275",2015-06-18,0.0191521756551005
"276",2015-06-19,-0.00110080201289497
"277",2015-06-20,-0.00453925272879929
"278",2015-06-21,-0.00455995150109401
"279",2015-06-22,-0.00458083990891278
"280",2015-06-23,-0.00582555262947881
"281",2015-06-24,-0.00305024883608918
"282",2015-06-25,-0.000563607085346307
"283",2015-06-26,0.00225569966970118
"284",2015-06-27,0.0013128633818289
"285",2015-06-28,0.00131114203146732
"286",2015-06-29,0.00130942518906507
"287",2015-06-30,-0.0057646116893515
"288",2015-07-01,-0.00185215010468676
"289",2015-07-02,-0.00564743848325933
"290",2015-07-03,-0.0524949290060852
"291",2015-07-04,0.0210652508991265
"292",2015-07-05,0.0206306608520632
"293",2015-07-06,0.020213640098603
"294",2015-07-07,-0.0169942010309277
"295",2015-07-08,0.00745596067185583
"296",2015-07-09,-0.00284645413142481
"297",2015-07-10,0.00122339124051862
